,quarter,Categ_name,GT,GT_lag1,GT_lag2,DI,DI_lag1,DI_lag2,3m Bond,3m Bond_lag1,3m Bond_lag2,cci,cci_lag1,cci_lag2,CPI,CPI_lag1,CPI_lag2,vix,vix_lag1,vix_lag2,CS,CS_lag1,CS_lag2,Air Travel: 203,Animal Products & Services: 882,Apartments & Residential Rentals: 378,Apparel: 68,Audio Equipment: 361,Auto Insurance: 467,Automotive Industry: 1190,Baked Goods: 907,Beer: 404,Bicycles & Accessories: 1191,Camera & Photo Equipment: 573,Candy & Sweets: 906,Clothing Accessories: 124,Domestic Services: 472,Drugs & Medications: 646,Education: 74,Electricity: 658,Fruits & Vegetables: 908,Health Insurance: 249,Hobbies & Leisure: 65,Home Financing: 466,Home Furnishings: 270,Home Insurance: 465,Hotels & Accommodations: 179,Kitchen & Dining: 951,Liquor: 406,Lottery & Sweepstakes: 364,Mail & Package Delivery: 1150,Major Kitchen Appliances: 1293,Meat & Seafood: 909,Mobile & Wireless: 382,Motorcycles: 273,Non-Alcoholic Beverages: 560,Restaurants: 276,Small Kitchen Appliances: 1292,Sporting Goods: 263,Tobacco Products: 123,Transportation & Logistics: 50,Vehicle Fuels & Lubricants: 1269,Vehicle Maintenance: 138,Vehicle Parts & Accessories: 89,Water Supply & Treatment: 1349,Wine: 405
1529,2007Q4,Restaurants: 276,0.6286679705724759,-0.13002955584141035,-0.5567969144492185,1.1884016823272419,1.2801964389036846,1.3665915039168068,-0.3561940298032275,0.5422109102323697,0.7416992512481475,0.5975316866370027,0.7682791289288697,0.7449953867981606,0.7971402812335731,-1.2287410964871264,0.5945521434615118,0.1026889246162599,1.4083175142203743,-0.1427745148607242,17322,1.4079606202345416,1.4041042131896828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1530,2008Q1,Restaurants: 276,-0.3197039374448788,0.6286679705724759,-0.13002955584141035,1.3341933545368858,1.1884016823272419,1.2801964389036846,-0.7346559533615233,-0.3561940298032275,0.5422109102323697,0.1667824572188839,0.5975316866370027,0.7682791289288697,-0.4183885453988236,0.7971402812335731,-1.2287410964871264,1.041767552320429,0.1026889246162599,1.4083175142203743,17500,1.4458635923325824,1.4079606202345416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1531,2008Q2,Restaurants: 276,-1.0309828684578979,-0.3197039374448788,0.6286679705724759,0.6592319091218677,1.3341933545368858,1.1884016823272419,0.12342687519215365,-0.7346559533615233,-0.3561940298032275,-1.0090465203819274,0.1667824572188839,0.5975316866370027,2.4178453834101497,-0.4183885453988236,0.7971402812335731,-1.3227100295583931,1.041767552320429,0.1026889246162599,17393,1.46547617673215,1.4458635923325824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1532,2008Q3,Restaurants: 276,-0.2248667466431446,-1.0309828684578979,-0.3197039374448788,0.05446645403001128,0.6592319091218677,1.3341933545368858,0.14535644459459388,0.12342687519215365,-0.7346559533615233,-1.7036781606147509,-1.0090465203819274,0.1667824572188839,1.2023165567777527,2.4178453834101497,-0.4183885453988236,1.0648003147378389,-1.3227100295583931,1.041767552320429,17298,1.4536865894807245,1.46547617673215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1533,2008Q4,Restaurants: 276,0.2019006119646657,-0.2248667466431446,-1.0309828684578979,-1.133465689900421,0.05446645403001128,0.6592319091218677,-5.649001715902672,0.14535644459459388,0.12342687519215365,-1.5833788262727533,-1.7036781606147509,-1.0090465203819274,-0.8235648209430038,1.2023165567777527,2.4178453834101497,3.7089614402566586,1.0648003147378389,-1.3227100295583931,16896,1.4432191989303935,1.4536865894807245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1534,2009Q1,Restaurants: 276,-0.27228534204401383,0.2019006119646657,-0.2248667466431446,-2.1810058531845296,-1.133465689900421,0.05446645403001128,-2.9643979777648224,-5.649001715902672,0.14535644459459388,-1.8239774949567464,-1.5833788262727533,-1.7036781606147509,-1.8365055098033392,-0.8235648209430038,1.2023165567777527,-1.4128668424494015,3.7089614402566586,1.0648003147378389,16560,1.3989256094437297,1.4432191989303935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1535,2009Q2,Restaurants: 276,-0.9361456776561616,-0.27228534204401383,0.2019006119646657,-1.9218206581451625,-2.1810058531845296,-1.133465689900421,-0.29960159263562863,-2.9643979777648224,-5.649001715902672,-0.9081503044821876,-1.8239774949567464,-1.5833788262727533,0.9997284190056632,-1.8365055098033392,-0.8235648209430038,-2.244020526254848,-1.4128668424494015,3.7089614402566586,16233,1.361904101813085,1.3989256094437297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1536,2009Q3,Restaurants: 276,0.3441563981672691,-0.9361456776561616,-0.27228534204401383,-0.9768746345641368,-1.9218206581451625,-2.1810058531845296,-0.0902095751155214,-0.29960159263562863,-2.9643979777648224,-0.2639667721992353,-0.9081503044821876,-1.8239774949567464,-0.013212269854701001,0.9997284190056632,-1.8365055098033392,-0.9206238056430136,-2.244020526254848,-1.4128668424494015,16306,1.3258742417082614,1.361904101813085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1537,2009Q4,Restaurants: 276,0.2019006119646657,0.3441563981672691,-0.9361456776561616,-1.0848684658305396,-0.9768746345641368,-1.9218206581451625,0.26278575171736024,-0.0902095751155214,-0.29960159263562863,0.2521561783648173,-0.2639667721992353,-0.9081503044821876,0.3919640056894216,-0.013212269854701001,0.9997284190056632,0.2770798400623753,-0.9206238056430136,-2.244020526254848,16098,1.3339176049732526,1.3258742417082614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1538,2010Q1,Restaurants: 276,-0.2722853420440097,0.2019006119646657,0.3441563981672691,-1.1118669236471403,-1.0848684658305396,-0.9768746345641368,0.2967412140179184,0.26278575171736024,-0.0902095751155214,0.4461873627873935,0.2521561783648173,-0.2639667721992353,0.18937586791738908,0.3919640056894216,-0.013212269854701001,-1.0555299855164235,0.2770798400623753,-0.9206238056430136,16501,1.310999528820949,1.3339176049732526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1539,2010Q2,Restaurants: 276,-0.5093783190483514,-0.2722853420440097,0.2019006119646657,-0.7500875889046906,-1.1118669236471403,-1.0848684658305396,0.2337821276689676,0.2967412140179184,0.26278575171736024,0.1163343492690141,0.4461873627873935,0.2521561783648173,1.2023165567777243,0.18937586791738908,0.3919640056894216,1.0700649461475342,-1.0555299855164235,0.2770798400623753,16944,1.3554033013660374,1.310999528820949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1540,2010Q3,Restaurants: 276,0.5812493751716067,-0.5093783190483514,-0.2722853420440097,-0.7338885142147301,-0.7500875889046906,-1.1118669236471403,0.22175623477085304,0.2337821276689676,0.2967412140179184,-0.2872505143299442,0.1163343492690141,0.4461873627873935,-0.4183885453988523,1.2023165567777243,0.18937586791738908,-0.5468349755547386,1.0700649461475342,-1.0555299855164235,16966,1.4042143962481073,1.3554033013660374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1541,2010Q4,Restaurants: 276,-0.17744815124227545,0.5812493751716067,-0.5093783190483514,-0.8472820370444533,-0.7338885142147301,-0.7500875889046906,0.2528820752130309,0.22175623477085304,0.2337821276689676,-0.6597903884212903,-0.2872505143299442,0.1163343492690141,0.7971402812336018,-0.4183885453988523,1.2023165567777243,-0.27175798439822696,-0.5468349755547386,1.0700649461475342,17452,1.4066384235334473,1.4042143962481073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1542,2011Q1,Restaurants: 276,2.5728303820080547,-0.17744815124227545,0.5812493751716067,-0.8580814201710936,-0.8472820370444533,-0.7338885142147301,0.304522674128463,0.2528820752130309,0.22175623477085304,-1.1487489731661822,-0.6597903884212903,-0.2872505143299442,1.6074928323218758,0.7971402812336018,-0.4183885453988523,-0.5797389218653264,-0.27175798439822696,-0.5468349755547386,17596,1.4601873899277722,1.4066384235334473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1543,2011Q2,Restaurants: 276,-0.13002955584140832,2.5728303820080547,-0.17744815124227545,-0.4207064035421617,-0.8580814201710936,-0.8472820370444533,0.13474536262567374,0.304522674128463,0.2528820752130309,-1.078897746774054,-1.1487489731661822,-0.6597903884212903,2.0126691078660266,1.6074928323218758,0.7971402812336018,-0.4987952139412812,-0.5797389218653264,-0.27175798439822696,17819,1.4760537503409057,1.4601873899277722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1544,2011Q3,Restaurants: 276,0.29673780276639994,-0.13002955584140832,2.5728303820080547,-1.0038730923807375,-0.4207064035421617,-0.8580814201710936,0.11988984786917994,0.13474536262567374,0.304522674128463,-1.3544220286541129,-1.078897746774054,-1.1487489731661822,-0.013212269854701001,2.0126691078660266,1.6074928323218758,2.485592716429012,-0.4987952139412812,-0.5797389218653264,18190,1.5006245723695772,1.4760537503409057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1545,2011Q4,Restaurants: 276,0.5338307797707418,0.29673780276639994,-0.13002955584140832,-0.5610983841884855,-1.0038730923807375,-0.4207064035421617,0.12554909158593922,0.11988984786917994,0.13474536262567374,-1.6765137947955893,-1.3544220286541129,-1.078897746774054,0.7971402812336018,-0.013212269854701001,2.0126691078660266,-0.7982211253676277,2.485592716429012,-0.4987952139412812,18215,1.5415024870450804,1.5006245723695772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1546,2012Q1,Restaurants: 276,-0.03519236503967405,0.5338307797707418,0.29673780276639994,-1.133465689900421,-0.5610983841884855,-1.0038730923807375,0.14464903913000324,0.12554909158593922,0.11988984786917994,-1.3350189102118548,-1.6765137947955893,-1.3544220286541129,-0.2158004076267911,0.7971402812336018,-0.013212269854701001,-1.2720379522400889,-0.7982211253676277,2.485592716429012,18371,1.544257063505694,1.5415024870450804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1547,2012Q2,Restaurants: 276,-0.5093783190483514,-0.03519236503967405,0.5338307797707418,-1.025471858634018,-1.133465689900421,-0.5610983841884855,0.173652663178396,0.14464903913000324,0.12554909158593922,-1.5329307183228824,-1.3350189102118548,-1.6765137947955893,0.3919640056894504,-0.2158004076267911,0.7971402812336018,0.5534729890713086,-1.2720379522400889,-0.7982211253676277,18482,1.5614456206199216,1.544257063505694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1548,2012Q3,Restaurants: 276,0.05964482576206224,-0.5093783190483514,-0.03519236503967405,-0.6312943745116474,-1.025471858634018,-1.133465689900421,0.11352319868782522,0.173652663178396,0.14464903913000324,-1.222480823246761,-1.5329307183228824,-1.3350189102118548,-0.4183885453988523,0.3919640056894504,-0.2158004076267911,-0.8120407828180738,0.5534729890713086,-1.2720379522400889,18815,1.5736759401050453,1.5614456206199216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1549,2012Q4,Restaurants: 276,0.2019006119646657,0.05964482576206224,-0.5093783190483514,-1.0902681573938595,-0.6312943745116474,-1.025471858634018,0.2139747746603087,0.11352319868782522,0.173652663178396,-1.1293458547239243,-1.222480823246761,-1.5329307183228824,1.4049046945498145,-0.4183885453988523,0.3919640056894504,-0.3921864278949777,-0.8120407828180738,0.5534729890713086,19322,1.6103668985604165,1.5736759401050453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1550,2013Q1,Restaurants: 276,0.15448201656379856,0.2019006119646657,0.05964482576206224,-1.4682465668262699,-1.0902681573938595,-0.6312943745116474,0.04349005769292466,0.2139747746603087,0.11352319868782522,-1.0478527572664424,-1.1293458547239243,-1.222480823246761,-0.2158004076267623,1.4049046945498145,-0.4183885453988523,-0.4474650576967647,-0.3921864278949777,-0.8120407828180738,19277,1.6662297091816565,1.6103668985604165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1551,2013Q2,Restaurants: 276,-0.5093783190483514,0.15448201656379856,0.2019006119646657,-0.6582928323282481,-1.4682465668262699,-1.0902681573938595,0.1969970435100293,0.04349005769292466,0.2139747746603087,-0.8266572070247058,-1.0478527572664424,-1.1293458547239243,0.3919640056894504,-0.2158004076267623,1.4049046945498145,0.4876650964501347,-0.4474650576967647,-0.3921864278949777,19386,1.6612714715525525,1.6662297091816565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1552,2013Q3,Restaurants: 276,-0.3197039374448809,-0.5093783190483514,0.15448201656379856,-0.5826971504417661,-0.6582928323282481,-1.4682465668262699,0.2111451528019293,0.1969970435100293,0.04349005769292466,0.13961809139972314,-0.8266572070247058,-1.0478527572664424,-0.4183885453988523,0.3919640056894504,-0.2158004076267623,0.15467715978698798,0.4876650964501347,-0.4474650576967647,19681,1.6732814249208268,1.6612714715525525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1553,2013Q4,Restaurants: 276,0.5812493751716088,-0.3197039374448809,-0.5093783190483514,-0.2263175072626364,-0.5826971504417661,-0.6582928323282481,0.21751180198328346,0.2111451528019293,0.1969970435100293,0.10081185451520827,0.13961809139972314,-0.8266572070247058,0.1893758679173603,-0.4183885453988523,0.3919640056894504,-0.8752163597344029,0.15467715978698798,0.4876650964501347,19885,1.7057854271560653,1.6732814249208268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1554,2014Q1,Restaurants: 276,0.012226230361193084,0.5812493751716088,-0.3197039374448809,-0.08592552661631253,-0.2263175072626364,-0.5826971504417661,0.15384531016973754,0.21751180198328346,0.2111451528019293,0.6751441604060331,0.10081185451520827,0.13961809139972314,-0.823564820942975,0.1893758679173603,-0.4183885453988523,0.4580515447706058,-0.8752163597344029,0.15467715978698798,20280,1.7282627710746707,1.7057854271560653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1555,2014Q2,Restaurants: 276,-0.367122532845748,0.012226230361193084,0.5812493751716088,0.22185689249293586,-0.08592552661631253,-0.2263175072626364,0.24297839870870186,0.15384531016973754,0.21751180198328346,0.9894746791706064,0.6751441604060331,0.10081185451520827,0.3919640056894216,-0.823564820942975,0.1893758679173603,-0.6685795769039122,0.4580515447706058,-0.8752163597344029,20595,1.771785079152363,1.7282627710746707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1556,2014Q3,Restaurants: 276,0.1070634211629314,-0.367122532845748,0.012226230361193084,0.40004671408250064,0.22185689249293586,-0.08592552661631253,0.33352629817685603,0.24297839870870186,0.15384531016973754,0.9739521844168004,0.9894746791706064,0.6751441604060331,-1.026152958715065,0.3919640056894216,-0.823564820942975,0.2724732875788917,-0.6685795769039122,0.4580515447706058,20561,1.806492742556092,1.771785079152363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1557,2014Q4,Restaurants: 276,0.2019006119646657,0.1070634211629314,-0.367122532845748,0.15706059373309406,0.40004671408250064,0.22185689249293586,0.1998266653684095,0.33352629817685603,0.24297839870870186,0.8963397106477701,0.9739521844168004,0.9894746791706064,-0.823564820942975,-1.026152958715065,0.3919640056894216,0.2382531834158805,0.2724732875788917,-0.6685795769039122,20765,1.8027465185696576,1.806492742556092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1558,2015Q1,Restaurants: 276,0.4389935889690033,0.2019006119646657,0.1070634211629314,0.6916300585017886,0.15706059373309406,0.40004671408250064,0.16728601399704165,0.1998266653684095,0.33352629817685603,1.2339539715430523,0.8963397106477701,0.9739521844168004,-2.4442699231195806,-0.823564820942975,-1.026152958715065,0.08294655682990709,0.2382531834158805,0.2724732875788917,20969,1.8252238624882635,1.8027465185696576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1559,2015Q2,Restaurants: 276,-0.08261096044054117,0.4389935889690033,0.2019006119646657,1.328793662973566,0.6916300585017886,0.15706059373309406,0.28895975390737383,0.16728601399704165,0.1998266653684095,1.25335708998531,1.2339539715430523,0.8963397106477701,0.1893758679173603,-2.4442699231195806,-0.823564820942975,0.36394625832232497,0.08294655682990709,0.2382531834158805,21134,1.8477012064068687,1.8252238624882635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1560,2015Q3,Restaurants: 276,-0.035192365039672026,-0.08261096044054117,0.4389935889690033,0.9346161788511952,1.328793662973566,0.6916300585017886,0.21680439651868852,0.28895975390737383,0.16728601399704165,1.3309695637543404,1.25335708998531,1.2339539715430523,-1.026152958715065,0.1893758679173603,-2.4442699231195806,0.7318123780746945,0.36394625832232497,0.08294655682990709,21464,1.8658814110469173,1.8477012064068687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1561,2015Q4,Restaurants: 276,0.05964482576206224,-0.035192365039672026,-0.08261096044054117,0.13006213591649332,0.9346161788511952,1.328793662973566,0.20265628722678924,0.21680439651868852,0.28895975390737383,1.3270889400658892,1.3309695637543404,1.25335708998531,-0.6209766831709137,-1.026152958715065,0.1893758679173603,-0.858106307652898,0.7318123780746945,0.36394625832232497,21629,1.9022418203270144,1.8658814110469173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1562,2016Q1,Restaurants: 276,1.292528306184624,0.05964482576206224,-0.035192365039672026,0.7186285163183893,0.13006213591649332,0.9346161788511952,0.1863859615411056,0.20265628722678924,0.21680439651868852,1.3115664453120828,1.3270889400658892,1.3309695637543404,-2.039093647575429,-0.6209766831709137,-1.026152958715065,0.7068053788786468,-0.858106307652898,0.7318123780746945,21743,1.9204220249670632,1.9022418203270144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1563,2016Q2,Restaurants: 276,-0.13002955584140832,1.292528306184624,0.05964482576206224,0.8698198800913535,0.7186285163183893,0.13006213591649332,0.1828489342181306,0.1863859615411056,0.20265628722678924,1.0942515187587976,1.3115664453120828,1.3270889400658892,0.18937586791738908,-2.039093647575429,-0.6209766831709137,-0.4441746630657047,0.7068053788786468,-0.858106307652898,22013,1.9329828936274605,1.9204220249670632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1564,2005Q1,Small Kitchen Appliances: 1292,-1.2680758454622378,0.0,0.0,0.2866531912527776,0.0,0.0,0.3328188927122616,0.0,0.0,0.9545490659745428,0.0,0.0,-0.6209766831709137,0.0,0.0,-0.3520436133960609,0.0,0.0,186,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1565,2005Q2,Small Kitchen Appliances: 1292,-0.4619597236474822,-1.2680758454622378,0.0,1.2261995232704832,0.2866531912527776,0.0,0.19911925990381396,0.3328188927122616,0.0,0.8226078605671909,0.9545490659745428,0.0,0.3919640056894504,-0.6209766831709137,0.0,0.07504960971536624,-0.3520436133960609,0.0,170,-0.4422332968302847,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1566,2005Q3,Small Kitchen Appliances: 1292,-0.08261096044054117,-0.4619597236474822,-1.2680758454622378,0.7564263572616303,1.2261995232704832,0.2866531912527776,-0.3737484501909441,0.19911925990381396,0.3328188927122616,0.8187272368787395,0.8226078605671909,0.9545490659745428,-0.2158004076267623,0.3919640056894504,-0.6209766831709137,-0.12237406814815847,0.07504960971536624,-0.3520436133960609,311,-0.4439962257650773,-0.4422332968302847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1567,2005Q4,Small Kitchen Appliances: 1292,2.003807237197643,-0.08261096044054117,-0.4619597236474822,1.3125945882836054,0.7564263572616303,1.2261995232704832,0.03274825949684755,-0.3737484501909441,0.19911925990381396,0.5626060734409392,0.8187272368787395,0.8226078605671909,-0.2158004076267911,-0.2158004076267623,0.3919640056894504,0.37842399469898375,-0.12237406814815847,0.07504960971536624,249,-0.4284604145272176,-0.4439962257650773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1568,2006Q1,Small Kitchen Appliances: 1292,-1.0309828684578979,2.003807237197643,-0.08261096044054117,0.9994124776110368,1.3125945882836054,0.7564263572616303,0.19949094752080446,0.03274825949684755,-0.3737484501909441,0.6479797945868726,0.5626060734409392,0.8187272368787395,-1.2287410964871264,-0.2158004076267911,-0.2158004076267623,-0.07104391190364298,0.37842399469898375,-0.12237406814815847,260,-0.4352917641495389,-0.4284604145272176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1569,2006Q2,Small Kitchen Appliances: 1292,-1.5051688224665754,-1.0309828684578979,2.003807237197643,1.2585976726504042,0.9994124776110368,1.3125945882836054,0.3013213646530909,0.19949094752080446,0.03274825949684755,0.6790247840944849,0.6479797945868726,0.5626060734409392,1.2023165567777243,-1.2287410964871264,-0.2158004076267911,0.7923556392861751,-0.07104391190364298,0.37842399469898375,256,-0.4340797505068689,-0.4352917641495389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1570,2006Q3,Small Kitchen Appliances: 1292,0.8183423521759485,-1.5051688224665754,-1.0309828684578979,0.9508152535411556,1.2585976726504042,0.9994124776110368,0.5556516140596713,0.3013213646530909,0.19949094752080446,0.5393223313102299,0.6790247840944849,0.6479797945868726,-0.013212269854701001,1.2023165567777243,-1.2287410964871264,-0.39810913823088295,0.7923556392861751,-0.07104391190364298,325,-0.4345204827405671,-0.4340797505068689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1571,2006Q4,Small Kitchen Appliances: 1292,1.9563886417967742,0.8183423521759485,-1.5051688224665754,1.1830019907639222,0.9508152535411556,1.2585976726504042,0.9588727288787964,0.5556516140596713,0.3013213646530909,0.7294728920443545,0.5393223313102299,0.6790247840944849,0.18937586791738908,-0.013212269854701001,1.2023165567777243,-0.3803410072231657,-0.39810913823088295,0.7923556392861751,211,-0.4269178517092741,-0.4345204827405671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1572,2007Q1,Small Kitchen Appliances: 1292,-1.5525874178674426,1.9563886417967742,0.8183423521759485,1.177602299200602,1.1830019907639222,0.9508152535411556,0.8923766152068685,0.9588727288787964,0.5556516140596713,0.4190229969682329,0.7294728920443545,0.5393223313102299,-0.8235648209430038,0.18937586791738908,-0.013212269854701001,0.4323864666483477,-0.3803410072231657,-0.39810913823088295,271,-0.4394787203696713,-0.4269178517092741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1573,2007Q2,Small Kitchen Appliances: 1292,-0.7938898914535583,-1.5525874178674426,1.9563886417967742,1.3665915039168068,1.177602299200602,1.1830019907639222,0.7416992512481475,0.8923766152068685,0.9588727288787964,0.7449953867981606,0.4190229969682329,0.7294728920443545,0.5945521434615118,-0.8235648209430038,0.18937586791738908,-0.1427745148607242,0.4323864666483477,-0.3803410072231657,238,-0.4328677368641991,-0.4394787203696713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
